Datum,O_NO,O_NO2,O_PM10,D_RH,D_Temperature,D_NO,D_NO2,D_PM10,N_Pressure_[mbar],N_RH,N_Temperature,N_Percipitation,N_NO,N_NO2,N_PM10,N_WindSpeed,N_WinDir,N_O3,W_RH,W_Temperature,W_NO,W_NO2,W_PM10,W_WindSpeed,W_WinDir,S_RH,S_Temperature,S_NO,S_NO2,S_PM10,S_WindSpeed,S_WinDir,S_O3,dayofyear,year,weekdays_Friday,weekdays_Monday,weekdays_Saturday,weekdays_Sunday,weekdays_Thursday,weekdays_Tuesday,weekdays_Wednesday,months_Apr,months_Aug,months_Dec,months_Feb,months_Jan,months_Jul,months_Jun,months_Mar,months_May,months_Nov,months_Oct,months_Sep,season_fall,season_spring,season_summer,season_winter,S_Ox,N_Ox
2019-08-26,1.4192146,10.558117,16.173227,78.93319,21.277002,6.490392,23.529728,15.2905655,981.5102,75.14579,21.11425,0.0,1.1999358,9.136718,14.501197,0.5016801,149.87323,60.986397,77.27032,21.307943,0.3764362,10.845819,14.988133,0.41517714,169.4785,77.69363,21.329542,1.670745,11.62636,15.019176,0.53914773,174.0279,53.3782,238,2019,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65.00456,70.123115
2019-08-27,5.2355514,15.39663,23.776205,81.16992,21.613626,22.165277,41.392204,26.539618,981.2385,80.30192,21.03571,0.045822527,1.9143065,10.806108,19.526476,0.5952426,135.63887,53.680668,79.74575,21.482498,3.2169883,20.057547,22.891142,0.4819373,208.516,78.32238,21.478333,7.718134,19.364517,24.970886,0.6663597,166.58208,46.794544,239,2019,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66.15906100000001,64.48677599999999
2019-08-28,6.0742245,18.178045,25.938631,74.76055,22.721018,19.523062,36.02988,27.29718,980.5901,73.10029,22.349344,0.0,2.0605054,10.568694,21.95246,0.67514724,131.34799,64.52258,73.63181,22.69104,3.8057752,19.680231,25.392197,0.5425749,181.11829,74.34632,22.670805,8.192413,19.321257,25.210136,0.6175103,185.91191,54.314114,240,2019,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73.63537099999999,75.091274
2019-08-29,5.6117735,18.468597,41.147182,73.337425,23.997925,22.16435,40.80894,36.5063,979.5026,71.88212,23.570961,0.0,1.9930774,12.140352,32.798214,0.7512696,122.530266,60.40851,72.85246,23.880175,3.0771496,21.462734,34.412983,0.528945,195.85205,72.816376,23.884047,9.428191,21.67297,35.594227,0.7453558,175.23883,54.328445,241,2019,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76.00141500000001,72.548862
2019-08-30,5.6893134,21.332891,37.19868,72.346825,24.368307,24.543064,40.843876,40.361176,979.2781,69.974525,23.917908,0.0,1.9420706,14.9801,30.585052,0.6714526,68.229324,64.47014,70.90535,24.296288,3.073015,19.381382,37.80309,0.48716807,212.80681,71.6709,24.153198,10.961957,23.534626,38.57127,0.75317264,182.98607,50.107174,242,2019,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73.6418,79.45024000000001
2019-08-31,3.2242398,17.070543,22.943296,62.81175,24.195335,12.956282,40.200233,24.428612,982.02094,63.539555,23.737894,0.014470776,0.9221533,11.561388,21.386843,0.6937075,175.46886,89.693474,63.53836,24.124044,1.1236857,18.404943,20.563257,0.7312934,199.97144,60.238842,24.440636,2.742614,19.963348,22.298836,0.96758837,230.47351,83.419556,243,2019,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,103.382904,101.254862
2019-09-01,2.503404,15.758935,25.860735,67.974785,23.66781,7.3649726,31.069529,24.24301,979.13794,67.11377,23.510302,0.0,1.0961952,14.000776,25.421026,0.85148525,118.14217,79.102234,69.376015,23.522049,0.62459093,13.520452,24.321672,0.5284104,233.13493,66.23434,23.75527,3.3299398,18.437128,25.638292,0.55138046,194.4889,65.7726,244,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,84.209728,93.10301
2019-09-02,0.95419854,10.135996,23.906336,73.76622,22.667,5.354856,24.005236,23.668371,974.55316,72.82293,22.417425,0.07261459,0.8843748,10.300538,23.0589,0.7443171,116.96218,76.04977,73.808975,22.700708,0.5060667,11.584235,22.286827,0.5182906,212.48595,73.362175,22.465311,2.6464686,15.773027,23.558535,0.76357394,163.79524,55.805695,245,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,71.578722,86.350308
2019-09-03,11.087139,19.778873,16.810377,85.99963,19.22068,21.98167,32.641865,16.784445,977.64606,80.63384,19.233791,0.14490163,1.0461242,11.0759735,10.090406,0.4191213,140.67711,48.036957,83.0761,19.294245,4.068507,14.291988,12.540246,0.79189247,266.7826,85.5106,18.9322,10.318608,19.216106,16.379221,0.78168076,193.66151,28.587868,246,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,47.803974,59.112930500000004
2019-09-04,4.568973,14.729169,14.281493,53.1449,18.342035,18.073341,36.848293,16.853561,983.3581,57.524334,17.904861,0.0,1.0078151,7.9945188,11.237267,0.5321292,159.13165,65.241585,55.372837,18.471813,0.9288236,12.002805,10.912705,1.1843201,270.1903,54.74348,18.39791,4.4350305,16.437628,12.841569,1.2484897,252.98798,58.292824,247,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,74.730452,73.2361038
2019-09-05,5.0868697,18.236948,19.368998,63.102894,17.244368,19.604527,36.40843,19.788818,980.90936,63.02139,17.076351,0.0,2.1144385,15.286012,20.02387,0.8108329,166.68877,67.363045,65.627556,17.390686,4.864715,20.901154,16.684542,0.53703284,190.73053,61.87173,17.351694,1.3558254,19.895617,18.80217,0.6893373,198.6779,51.363926,248,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,71.25954300000001,82.649057
2019-09-06,9.225766,24.269144,23.412094,64.60207,19.412056,25.88775,36.605164,23.310808,976.4333,64.01633,19.28092,0.0,2.9586031,14.456436,20.393969,0.7118387,115.08199,68.45536,66.31828,19.546133,6.200842,19.08856,21.195137,0.55199236,197.47423,65.66391,19.169926,1.3558254,19.895617,21.245346,0.9154133,158.57182,55.89821,249,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,75.793827,82.911796
2019-09-07,5.448086,18.98096,13.489341,77.69446,16.373743,11.9533825,27.503489,14.452343,980.65643,75.77492,16.370546,0.18806015,1.0174437,11.927278,11.604818,0.31980327,224.79721,51.803722,77.72317,16.40656,1.0041815,11.962259,10.516332,1.0795883,267.4857,75.69419,16.444384,1.3558254,19.895617,13.267876,1.3343625,263.30728,44.993305,250,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,64.88892200000001,63.731
2019-09-08,2.8193042,13.331772,12.368304,93.88787,14.950196,13.618973,25.573826,11.114993,977.51483,90.85731,14.984486,0.41991147,0.7664593,9.2279,10.013,0.32664326,146.56424,40.05912,93.078636,14.970254,0.66687995,10.928979,9.882457,0.42378446,219.43773,92.31501,15.024016,0.72775584,15.626013,10.4842825,0.45465848,153.17212,32.884575,251,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,48.510588,49.28702
2019-09-09,1.944414,12.387479,10.659182,89.40269,13.750672,8.002422,19.64587,6.3711853,976.7427,89.143654,13.599942,0.26092863,0.7977635,9.812085,8.814183,0.27460763,138.64526,36.233253,88.21057,13.838341,0.46901795,8.500604,7.261187,0.3519738,227.081,89.14813,13.76953,0.2694832,12.67428,7.882523,0.39090753,229.53401,32.274776,252,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,44.949056,46.045338
2019-09-10,7.631934,18.372314,11.458743,73.478806,14.817594,20.816448,31.499775,9.107007,973.4907,74.840355,14.540737,0.07013766,1.3460697,12.9934435,5.70954,0.31735334,212.93506,36.42336,72.85845,14.847005,1.9951997,15.151264,5.9371185,0.721124,243.4391,76.9434,14.76938,3.8248265,21.410381,9.499052,0.85483664,233.4933,29.444637,253,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,50.855018,49.4168035
2019-09-11,12.683066,19.678404,18.766506,75.22827,14.960723,27.505056,33.163177,16.992815,979.8425,74.58169,14.360912,0.0,3.632465,10.833413,11.576148,0.8454458,61.834484,40.090908,73.80312,15.019665,6.0916476,19.700853,12.626761,0.6793711,131.48425,74.37758,14.944291,9.38625,21.380072,15.312721,0.82073313,210.64836,36.096252,254,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,57.476324,50.924321
2019-09-12,9.154145,18.939005,19.207222,71.33734,16.809393,24.787994,36.258827,20.424623,983.7124,69.99244,16.474052,0.0021510522,2.8838108,13.353444,12.269063,0.7295758,121.330475,48.986713,71.820786,16.749025,9.53622,21.629906,17.430819,0.482054,188.56233,72.04672,16.646936,14.572456,21.311575,17.196955,0.5653556,172.82066,41.979748,255,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,63.291323000000006,62.340157000000005
2019-09-13,12.589583,20.336908,19.560421,63.38034,18.772434,34.976257,36.884014,25.888206,989.32324,61.312527,18.795847,0.0,1.147093,14.287612,12.907452,0.62224597,134.46053,50.145683,62.669712,18.951328,6.752513,17.345266,16.234632,0.739465,222.48207,65.50527,18.443327,13.898183,23.160786,21.670164,0.7399997,194.80644,36.205517,256,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,59.366303,64.433295
2019-09-14,12.629613,21.418154,20.725103,68.07674,19.44699,27.920803,35.18584,19.058123,990.5197,67.579155,19.078966,0.0,4.0909734,15.506975,13.460514,0.8664109,99.26327,38.246433,69.17511,19.327864,10.6638775,23.070868,16.549932,0.583013,196.29085,65.2085,19.575441,13.935464,24.775126,18.430792,0.7663687,202.79482,34.14317,257,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,58.918296,53.75340800000001
2019-09-15,6.0544653,16.30622,15.892701,75.42008,18.827505,13.3010645,26.467054,14.696206,990.2427,73.40154,18.434843,0.0,2.1736884,12.646286,13.81656,0.6515723,98.58448,40.279804,73.917946,18.73448,2.1425114,13.6183,13.310008,0.42911923,176.33931,72.59246,18.617172,3.4300544,17.11961,14.773429,0.6785248,123.69259,35.872627,258,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,52.992237,52.92609
2019-09-16,3.1002836,12.894507,16.52286,75.4257,18.96875,6.4165077,23.282736,14.112779,985.5677,71.52572,18.891167,0.0,0.6433317,8.85048,15.698409,0.5187789,136.65714,57.87151,72.73273,19.141558,0.27981582,10.318191,13.701968,0.48878655,203.42967,70.84588,19.038544,0.6808756,16.632254,14.508899,0.44738817,168.28857,50.3118,259,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,66.944054,66.72199
2019-09-17,11.59082,21.315409,21.66553,69.999504,20.759808,37.07175,37.295246,26.643967,979.02313,69.42356,20.410292,0.0020206969,3.9286697,14.024238,19.264154,0.74245733,129.3452,39.17612,70.33886,20.71582,9.599813,22.380459,23.070765,0.52661556,175.53839,71.910324,20.406145,21.446167,23.303255,24.304075,0.59089625,178.26941,26.986992,260,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,50.290247,53.200357999999994
2019-09-18,9.430696,20.485033,21.482515,76.49202,20.879122,24.141977,37.690075,21.447607,975.7452,76.27247,20.130383,0.012515247,2.4037557,15.80301,19.23662,0.59198844,125.01589,49.747475,76.33803,20.70091,4.4683504,20.31089,17.89939,0.5067018,216.00201,75.263664,20.826797,4.931223,19.250896,18.488165,0.69048285,133.29327,45.281303,261,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,64.532199,65.55048500000001
2019-09-19,7.9673877,12.974763,17.571888,70.42123,15.21725,22.196987,28.20655,22.731844,981.35944,69.814,14.567046,0.0020858843,1.845508,11.724901,18.04825,0.90220207,218.13728,41.13829,69.002525,15.329735,2.2944505,15.234468,16.393452,0.8079546,163.58879,71.153465,15.29285,7.4467115,13.2710085,16.51805,1.1701796,170.16505,39.476063,262,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,52.747071500000004,52.863191
2019-09-20,9.358638,18.877272,19.037642,57.391125,13.908551,20.389318,33.908413,18.906328,985.3816,61.35612,13.256348,0.0,1.9293114,12.65039,17.062046,0.6181752,95.008766,46.576202,58.663784,14.003174,2.0643604,16.944843,18.15612,0.51345026,198.64436,57.405396,13.888488,3.333621,14.732964,16.59882,0.7746186,123.795494,47.59592,263,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,62.328884,59.226592000000004
2019-09-21,7.5904117,18.303864,16.52333,61.09732,11.518425,22.24047,37.155956,18.598455,987.7619,62.134396,10.994378,0.0,2.0311568,13.355882,17.096348,0.68114424,130.0319,46.11348,62.607494,11.723266,3.5423424,23.14892,18.102232,0.5060872,140.02751,58.657825,11.72803,8.1907425,23.460497,15.965098,0.6700651,198.7324,38.45831,264,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,61.918807,59.469362000000004
2019-09-22,4.3506594,15.516199,16.14446,66.43699,12.083991,14.80248,31.03696,18.928583,985.4148,65.97338,11.7380905,0.0,1.5439714,12.195658,16.19223,0.762135,110.96964,49.362423,68.05965,12.257205,2.2773938,20.62494,18.297106,0.48328814,142.22963,65.02856,12.066174,6.35945,20.407627,19.398952,0.67810726,184.23512,39.622112,265,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,60.029739000000006,61.558081
2019-09-23,3.0531678,13.325713,17.114708,76.242805,12.14833,9.696216,28.107767,16.28348,977.3452,74.14867,11.769855,0.0,1.6227088,11.678965,16.178576,0.60920423,113.18084,41.84798,76.83559,12.102863,1.6614066,18.126858,15.8017645,0.36651668,186.92467,74.43508,12.0119505,4.534903,19.802876,17.55448,0.3586152,148.62503,32.380566,266,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,52.183442,53.526945
2019-09-24,14.511132,25.44469,21.49152,79.858086,15.260731,39.499184,35.035248,25.37483,973.66205,76.81423,15.322555,0.01244846,9.128429,15.450164,18.959995,0.4192786,125.33362,30.581562,81.04339,15.260032,14.144832,20.74466,22.862532,0.3102119,205.38692,79.59355,15.05916,19.318754,22.532879,24.34546,0.5176104,153.9496,23.778257,267,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,46.311136000000005,46.031726
2019-09-25,15.517334,24.092365,19.633133,76.75425,17.085432,30.622494,33.79341,16.557745,973.96576,73.558266,16.837309,0.0,6.736134,18.863111,13.952279,0.47971758,129.51294,30.903969,76.09666,17.040785,9.499053,22.976885,14.744939,0.35537556,204.1809,78.56749,17.032776,10.385933,20.745634,14.913701,0.53355926,160.23627,24.879375,268,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,45.625009,49.76708
2019-09-26,18.17728,22.53965,17.458414,87.569305,14.757022,43.577854,33.679188,20.935583,972.2652,84.47543,14.682586,0.17769067,4.186818,16.303259,12.035563,0.30471784,134.24995,23.844202,86.72723,14.733086,13.438339,20.205378,16.343264,0.45240876,197.52922,86.024994,14.622148,18.171564,24.61582,17.944307,0.56452465,209.85524,16.012564,269,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,40.628384,40.147461
2019-09-27,19.79055,22.299946,18.546364,80.087776,15.160834,41.612053,32.178318,18.616278,975.56494,77.330574,15.0232,0.004106581,5.700199,16.05666,9.67609,0.54985094,127.61612,23.52687,79.79446,15.091545,14.058081,20.719334,12.698583,0.38728464,218.92943,80.671234,14.979978,21.371626,22.598742,12.9179945,0.41131547,197.7845,16.503237,270,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,39.101979,39.583529999999996
2019-09-28,18.00762,21.447025,21.489319,76.74314,17.081364,43.802532,35.089222,21.701363,976.6622,74.59881,16.867687,0.0,5.880333,14.626042,14.378287,0.613107,109.378876,25.29098,76.743866,17.066103,14.972924,22.683937,17.086946,0.4125893,214.28777,77.02974,16.875484,25.869143,22.024542,19.58306,0.5482928,158.67009,19.475119,271,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,41.499661,39.917022
2019-09-29,5.0625186,16.598795,12.489238,89.3913,15.338673,22.813116,32.9284,12.345559,978.4577,88.91763,14.824349,0.05410083,2.4892895,14.863597,8.739539,0.34469357,102.80152,22.752846,88.79556,15.220201,3.9981983,19.444326,10.772798,0.39095584,195.24367,85.48669,15.307557,7.3873987,22.589281,12.971779,0.5934743,221.8996,18.08084,272,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,40.670120999999995,37.616443000000004
2019-09-30,3.5507963,12.739311,12.250297,83.11298,16.491478,9.907445,22.359581,10.433579,975.03687,81.269325,16.066166,0.0,1.3300529,10.810693,10.461376,0.51762754,89.765594,30.756033,81.45145,16.646471,1.8422364,13.338087,10.719147,0.40691152,199.13086,81.804955,16.557276,3.21446,13.683138,10.08749,0.4970657,170.71619,28.641916,273,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,42.325053999999994,41.566726
2019-10-01,14.973004,21.840023,18.715088,64.1059,18.407503,42.076138,32.86286,23.360573,970.5192,64.36095,18.146952,0.0039761937,4.6874933,15.1838045,13.143651,0.51449054,142.36288,35.099194,64.17185,18.602823,18.25537,18.324306,18.542002,0.77078754,227.88599,66.50989,18.090559,23.00932,19.553274,19.830872,0.92017597,200.2257,31.512506,274,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,51.06578,50.2829985
2019-10-02,12.058328,27.400024,25.068247,69.51389,17.630896,26.94958,40.72385,21.039463,972.44336,70.40867,16.76707,0.0,4.112468,18.265203,16.747953,0.53847736,149.93318,39.695415,68.45486,17.61516,3.3180597,25.931992,19.259722,0.56749934,112.63693,67.40748,17.728254,6.7665477,24.474468,18.722204,0.6772373,185.11255,35.405296,275,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,59.879764,57.960618
2019-10-03,16.624971,27.057817,17.681778,90.20621,13.86078,36.7608,35.52451,20.42797,966.899,87.99072,13.714707,0.22983603,3.957295,20.537682,12.623506,0.40802285,121.509026,20.211937,90.67652,13.773273,10.638163,23.611057,16.251886,0.6591214,272.62543,89.09373,13.822179,19.85277,27.950842,19.200808,0.66686624,223.85344,13.022383,276,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,40.973225,40.749618999999996
2019-10-04,9.22167,19.216516,13.831337,55.014034,11.498395,26.759672,34.225094,14.023934,974.679,58.832172,10.994404,0.0020858694,0.7569874,9.153808,7.06601,0.4582362,182.81898,44.46299,54.91541,11.515838,2.4360507,15.411355,8.37268,0.83364123,261.32736,58.56365,11.470298,6.241301,20.654802,13.579032,1.1775849,288.08652,33.64255,277,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,54.297352000000004,53.616797999999996
2019-10-05,14.847868,20.28122,18.09799,69.95161,9.826476,39.23303,33.761463,16.98781,973.6579,69.31629,9.552308,0.0,4.53764,14.653537,11.362661,0.7744112,113.40992,34.79062,71.59311,9.939035,14.93851,21.891216,14.5652275,0.50346184,171.63416,71.632126,9.672256,27.604183,21.278194,17.928087,0.5813566,147.06384,21.463339,278,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,42.741533000000004,49.444157
2019-10-06,8.941395,19.043236,13.341952,70.622856,11.809684,20.071922,25.367935,12.224433,970.3907,72.00851,11.176788,0.010299017,5.2816687,15.612397,9.748206,0.3340832,152.44704,31.30477,70.47794,11.897137,6.5437803,17.433481,10.297407,0.58543223,256.47583,70.24491,11.653399,7.572312,16.474094,12.5390215,0.62119484,190.79231,24.325705,279,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,40.799799,46.917167
2019-10-07,3.204496,10.622223,9.6390085,60.20273,10.569252,10.966893,19.712856,7.6152864,977.1109,62.11205,10.177281,0.0,0.6317926,5.133369,8.383861,0.6585905,136.19373,57.67209,59.690517,11.046737,0.240674,5.744634,5.109401,0.66384166,184.41661,60.070843,10.576273,1.4411397,6.925431,7.1212363,1.1330764,158.80267,49.94468,280,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,56.870110999999994,62.805459
2019-10-08,12.506537,20.698338,19.943552,87.23334,7.6963954,28.35699,33.81915,17.839706,978.39276,82.47839,7.6888604,0.0187729,0.66217643,10.820823,14.61481,0.272637,142.88837,44.137886,87.7268,7.668669,1.2344128,15.061168,14.4109125,0.40498102,208.86858,81.628174,7.791797,3.7259593,16.913717,17.57181,0.47096977,127.05175,31.779367,281,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,48.693084,54.958709
2019-10-09,14.537378,23.832952,24.507263,75.31689,10.297312,34.210285,34.865807,21.95765,979.2006,74.768524,9.860483,0.0,4.5694475,18.673004,17.811605,0.3837593,178.41823,28.230577,77.512245,10.275275,8.785757,24.305428,19.391193,0.39945397,180.33015,75.643616,10.281321,13.307629,23.00191,22.101881,0.4677796,143.14621,20.29703,282,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,43.29894,46.903581
2019-10-10,18.689476,23.955338,21.33223,73.976616,13.168476,44.185677,33.10089,23.700705,973.5305,71.92886,13.151679,0.024769813,15.686323,17.297508,17.704447,0.57111967,190.3678,34.48853,74.85943,13.290648,18.65288,20.60835,21.904459,0.4818519,215.12494,74.576385,13.061776,19.857853,21.327602,21.05202,0.5998171,155.36168,26.32979,283,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,47.657392,51.786038
2019-10-11,20.3623,25.728575,17.667425,90.01705,11.666939,37.47214,37.337204,14.834035,978.809,87.14185,11.424159,0.010038267,5.674212,20.657732,11.38918,0.37969506,190.43346,23.407946,89.17258,11.675237,8.544361,22.440012,11.081481,0.36321297,193.08344,88.45658,11.471908,15.1498785,23.857647,12.928134,0.48255715,173.39948,15.1065645,284,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,38.9642115,44.065678
2019-10-12,13.813333,24.225458,21.715815,79.60831,11.861993,38.67201,34.349976,18.359627,983.7019,78.1057,11.201718,0.0,7.4616394,17.738794,16.057001,0.5181833,141.32735,23.08373,80.05666,11.848836,11.450115,23.695526,17.781984,0.43919966,177.19905,79.845406,11.851047,16.436092,24.797552,18.318594,0.56897837,173.01282,16.147718,285,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,40.94527,40.822524
2019-10-13,14.750613,21.989073,19.516253,81.64052,12.039486,29.410158,29.84027,15.692673,980.41943,77.90681,12.407112,0.0,9.575382,19.801764,14.676711,0.6085819,134.3062,17.906233,78.582726,12.069121,13.87611,22.692083,14.02501,0.3698673,202.7359,82.95063,11.872967,19.036789,21.25178,16.764616,0.49930403,151.74583,13.084888,286,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,34.336668,37.707997
2019-10-14,14.322018,20.864382,20.66752,78.68502,13.589889,32.593,29.490507,19.266409,980.60187,75.0917,14.165206,0.0,3.8582761,16.29877,17.043564,0.57348865,135.76285,27.155386,78.582726,13.682945,12.229253,22.44811,17.259745,0.3786939,192.23701,80.16327,13.245269,21.412216,20.114534,18.955212,0.3825827,178.15001,15.701057,287,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,35.815591,43.454156
2019-10-15,32.66275,28.710491,33.871426,80.32342,14.519753,71.99501,40.919777,31.428406,979.0618,77.02297,14.606847,0.0041065714,14.369148,22.773874,25.141891,0.5955947,152.61392,19.520075,79.6271,14.582515,32.899544,30.448427,33.514957,0.3807619,166.00679,81.40667,13.994606,48.436897,27.955227,30.359003,0.4815092,180.47766,12.450199,288,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,40.405426,42.293949
2019-10-16,13.243954,23.598927,29.690004,84.62648,14.200619,43.23631,34.625534,27.313028,973.6743,83.30806,13.737125,0.0020206869,9.972157,16.811314,24.016197,0.5876376,125.416504,26.151754,83.07336,14.239615,12.96508,22.21827,25.558867,0.34789827,209.46779,85.409996,13.718734,21.293486,24.176994,24.798292,0.4327397,183.43889,18.15779,289,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,42.334784,42.963068
2019-10-17,12.46888,20.906204,22.744629,80.58499,14.534856,37.669518,33.884243,22.967249,976.5354,75.495125,14.412213,0.0,5.819865,14.754568,14.855247,0.64846337,113.592964,36.85005,77.60124,14.678894,9.690134,19.89497,18.465612,0.6081796,184.45522,79.03448,14.44545,14.216057,20.709663,18.293756,0.7667837,187.31238,27.76138,290,2019,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,48.471042999999995,51.604618
2019-10-18,21.750635,26.301435,25.534393,83.081406,14.422326,40.043606,37.64132,26.050974,978.31055,78.43736,14.137719,0.0,6.120425,19.412529,20.103159,0.45741507,215.42621,27.341063,80.53962,14.593227,8.678615,24.936422,22.236826,0.4116939,198.76312,81.61466,14.019215,21.020517,23.77435,23.074038,0.5342741,156.16814,20.480778,291,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,44.255128,46.753592
2019-10-19,25.788195,25.528696,26.143087,84.675575,12.7786255,50.23517,35.66763,23.964766,975.9506,81.36299,12.729324,0.0020858746,24.277094,20.640738,23.283735,0.5337031,198.44234,17.312225,82.79498,12.899934,23.01358,25.231108,23.156023,0.3448995,199.54846,85.5583,12.530576,33.40211,25.535536,24.239922,0.49407923,165.03581,11.94122,292,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,37.476756,37.952963
2019-10-20,10.11236,20.553492,20.0329,78.20678,14.087083,30.622112,29.371609,17.81682,974.8533,73.432625,14.347041,0.0020206969,4.8296995,15.586677,15.893064,0.70399255,196.54866,31.8366,76.0955,14.229459,7.3851304,17.048985,15.437064,0.4922985,215.45613,79.701,13.537404,19.392904,19.308634,19.431047,0.621337,162.10107,22.217804,293,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,41.526438,47.423277
